pair_index,free_slot,sent_order,template,differences,case,referent,prime,prime_referent,prime_case,prime_style,has_personal_pronoun,has_inanimate_pronoun
58,1,"[1, 0]",The psychologist told the patient to fill out a questionnaire for BLANK to get a first impression.,"['him', 'her']",$ACC_PRONOUN,psychologist,The psychologist told the patient to fill out a questionnaire for the patient to disclose any previous diagnoses.,patient,$ACC_PRONOUN,repeated_np,False,False
59,2,"[0, 1]",The psychologist told the patient about BLANK new medication schedule.,"['his', 'her']",$POSS_PRONOUN,patient,The psychologist told the patient about the psychologist's first impressions.,psychologist,$POSS_PRONOUN,repeated_np,False,False
59,1,"[1, 0]",The psychologist told the patient about BLANK first impressions.,"['his', 'her']",$POSS_PRONOUN,psychologist,The psychologist told the patient about the patient's new medication schedule.,patient,$POSS_PRONOUN,repeated_np,False,False
60,2,"[0, 1]",The physician warned the patient that BLANK could not safely prescribe a higher dose.,"['he', 'she']",$NOM_PRONOUN,physician,The physician warned the patient that the patient might experience side effects.,patient,$NOM_PRONOUN,repeated_np,False,False
60,1,"[1, 0]",The physician warned the patient that BLANK might experience side effects.,"['he', 'she']",$NOM_PRONOUN,patient,The physician warned the patient that the physician could not safely prescribe a higher dose.,physician,$NOM_PRONOUN,repeated_np,False,False
61,2,"[0, 1]",The physician asked the patient for a signature for BLANK to be able to administer the vaccine.,"['him', 'her']",$ACC_PRONOUN,physician,The physician asked the patient for a signature for the patient to be able to get the vaccine.,patient,$ACC_PRONOUN,repeated_np,False,False
61,1,"[1, 0]",The physician asked the patient for a signature for BLANK to be able to get the vaccine.,"['him', 'her']",$ACC_PRONOUN,patient,The physician asked the patient for a signature for the physician to be able to administer the vaccine.,physician,$ACC_PRONOUN,repeated_np,False,False
62,2,"[0, 1]",The physician explained to the patient why BLANK office was unable to perform this type of test.,"['his', 'her']",$POSS_PRONOUN,physician,The physician explained to the patient why the patient's cholesterol levels had gone up.,patient,$POSS_PRONOUN,repeated_np,False,False
62,1,"[1, 0]",The physician explained to the patient why BLANK cholesterol levels had gone up.,"['his', 'her']",$POSS_PRONOUN,patient,The physician explained to the patient why the physician's office was unable to perform this type of test.,physician,$POSS_PRONOUN,repeated_np,False,False
63,2,"[0, 1]",The carpenter told the onlooker that BLANK had been working on the house for three weeks.,"['he', 'she']",$NOM_PRONOUN,carpenter,The carpenter told the onlooker that the onlooker needed to stand at least thirty feet from the building site.,onlooker,$NOM_PRONOUN,repeated_np,False,False
63,1,"[1, 0]",The carpenter told the onlooker that BLANK needed to stand at least thirty feet from the building site.,"['he', 'she']",$NOM_PRONOUN,onlooker,The carpenter told the onlooker that the carpenter had been working on the house for three weeks.,carpenter,$NOM_PRONOUN,repeated_np,False,False
64,2,"[0, 1]",The carpenter told the onlooker about the work for BLANK to get recognition.,"['him', 'her']",$ACC_PRONOUN,carpenter,The carpenter told the onlooker about the work for the onlooker to get an impression of its complexity.,onlooker,$ACC_PRONOUN,repeated_np,False,True
64,1,"[1, 0]",The carpenter told the onlooker about the work for BLANK to get an impression of its complexity.,"['him', 'her']",$ACC_PRONOUN,onlooker,The carpenter told the onlooker about the work for the carpenter to get recognition.,carpenter,$ACC_PRONOUN,repeated_np,False,False
65,2,"[0, 1]",The carpenter gave the onlooker a hard hat to ensure BLANK site remained accident-free.,"['his', 'her']",$POSS_PRONOUN,carpenter,The carpenter gave the onlooker a hard hat to ensure the onlooker's safety while observing the site.,onlooker,$POSS_PRONOUN,repeated_np,False,False
65,1,"[1, 0]",The carpenter gave the onlooker a hard hat to ensure BLANK safety while observing the site.,"['his', 'her']",$POSS_PRONOUN,onlooker,The carpenter gave the onlooker a hard hat to ensure the carpenter's site remained accident-free.,carpenter,$POSS_PRONOUN,repeated_np,False,False
66,2,"[0, 1]",The nurse notified the patient that BLANK had lower blood pressure readings than usual.,"['he', 'she']",$NOM_PRONOUN,patient,The nurse notified the patient that the nurse would be off work in an hour.,nurse,$NOM_PRONOUN,repeated_np,False,False
66,1,"[1, 0]",The nurse notified the patient that BLANK would be off work in an hour.,"['he', 'she']",$NOM_PRONOUN,nurse,The nurse notified the patient that the patient had lower blood pressure readings than usual.,patient,$NOM_PRONOUN,repeated_np,False,False
67,2,"[0, 1]",The nurse told the patient not to eat anything for BLANK to be able to have blood drawn.,"['him', 'her']",$ACC_PRONOUN,patient,The nurse told the patient not to eat anything for the nurse to be able to draw a blood sample.,nurse,$ACC_PRONOUN,repeated_np,False,False
67,1,"[1, 0]",The nurse told the patient not to eat anything for BLANK to be able to draw a blood sample.,"['him', 'her']",$ACC_PRONOUN,nurse,The nurse told the patient not to eat anything for the patient to be able to have blood drawn.,patient,$ACC_PRONOUN,repeated_np,False,False
68,2,"[0, 1]",The nurse notified the patient that BLANK blood would be drawn in an hour.,"['his', 'her']",$POSS_PRONOUN,patient,The nurse notified the patient that the nurse's shift would be ending in an hour.,nurse,$POSS_PRONOUN,repeated_np,False,False
68,1,"[1, 0]",The nurse notified the patient that BLANK shift would be ending in an hour.,"['his', 'her']",$POSS_PRONOUN,nurse,The nurse notified the patient that the patient's blood would be drawn in an hour.,patient,$POSS_PRONOUN,repeated_np,False,False
69,2,"[0, 1]","The investigator tried to call the witness, but BLANK kept getting no response.","['he', 'she']",$NOM_PRONOUN,investigator,"The investigator tried to call the witness, but the witness could not be reached.",witness,$NOM_PRONOUN,repeated_np,False,False
69,1,"[1, 0]","The investigator tried to call the witness, but BLANK could not be reached.","['he', 'she']",$NOM_PRONOUN,witness,"The investigator tried to call the witness, but the investigator kept getting no response.",investigator,$NOM_PRONOUN,repeated_np,False,False
70,2,"[0, 1]",The investigator wanted to interview the witness in person for BLANK to observe body language.,"['him', 'her']",$ACC_PRONOUN,investigator,The investigator wanted to interview the witness in person for the witness not to be able to avoid the questions.,witness,$ACC_PRONOUN,repeated_np,False,False
70,1,"[1, 0]",The investigator wanted to interview the witness in person for BLANK not to be able to avoid the questions.,"['him', 'her']",$ACC_PRONOUN,witness,The investigator wanted to interview the witness in person for the investigator to observe body language.,investigator,$ACC_PRONOUN,repeated_np,False,False
71,2,"[0, 1]",The investigator did not trust the witness because BLANK gut said something was wrong.,"['his', 'her']",$POSS_PRONOUN,investigator,The investigator did not trust the witness because the witness's story was full of inconsistencies.,witness,$POSS_PRONOUN,repeated_np,False,False
71,1,"[1, 0]",The investigator did not trust the witness because BLANK story was full of inconsistencies.,"['his', 'her']",$POSS_PRONOUN,witness,The investigator did not trust the witness because the investigator's gut said something was wrong.,investigator,$POSS_PRONOUN,repeated_np,False,False
72,2,"[0, 1]",The customer left the bartender a big tip because BLANK had made the drink very strong.,"['he', 'she']",$NOM_PRONOUN,bartender,The customer left the bartender a big tip because the customer felt generous.,customer,$NOM_PRONOUN,repeated_np,False,False
72,1,"[1, 0]",The customer left the bartender a big tip because BLANK felt generous.,"['he', 'she']",$NOM_PRONOUN,customer,The customer left the bartender a big tip because the bartender had made the drink very strong.,bartender,$NOM_PRONOUN,repeated_np,False,False
73,2,"[0, 1]",The bartender made the customer a strong drink for BLANK to get a bigger tip.,"['him', 'her']",$ACC_PRONOUN,bartender,The bartender made the customer a strong drink for the customer to enjoy.,customer,$ACC_PRONOUN,repeated_np,False,False
73,1,"[1, 0]",The bartender made the customer a strong drink for BLANK to enjoy.,"['him', 'her']",$ACC_PRONOUN,customer,The bartender made the customer a strong drink for the bartender to get a bigger tip.,bartender,$ACC_PRONOUN,repeated_np,False,False
74,2,"[0, 1]",The bartender made the customer a drink with BLANK most expensive vodka.,"['his', 'her']",$POSS_PRONOUN,bartender,The bartender made the customer a drink with the customer's preferences in mind.,customer,$POSS_PRONOUN,repeated_np,False,False
74,1,"[1, 0]",The bartender made the customer a drink with BLANK preferences in mind.,"['his', 'her']",$POSS_PRONOUN,customer,The bartender made the customer a drink with the bartender's most expensive vodka.,bartender,$POSS_PRONOUN,repeated_np,False,False
75,2,"[0, 1]",The patient was referred to the specialist because BLANK had knowledge of rare skin conditions.,"['he', 'she']",$NOM_PRONOUN,specialist,The patient was referred to the specialist because the patient had a rare skin condition.,patient,$NOM_PRONOUN,repeated_np,False,False
75,1,"[1, 0]",The patient was referred to the specialist because BLANK had a rare skin condition.,"['he', 'she']",$NOM_PRONOUN,patient,The patient was referred to the specialist because the specialist had knowledge of rare skin conditions.,specialist,$NOM_PRONOUN,repeated_np,False,False
76,2,"[0, 1]",The patient was referred to the specialist for BLANK to give a second opinion.,"['him', 'her']",$ACC_PRONOUN,specialist,The patient was referred to the specialist for the patient to get a second opinion.,patient,$ACC_PRONOUN,repeated_np,False,False
76,1,"[1, 0]",The patient was referred to the specialist for BLANK to get a second opinion.,"['him', 'her']",$ACC_PRONOUN,patient,The patient was referred to the specialist for the specialist to give a second opinion.,specialist,$ACC_PRONOUN,repeated_np,False,False
77,2,"[0, 1]",The specialist told the patient to follow BLANK instructions when taking the new medication.,"['his', 'her']",$POSS_PRONOUN,specialist,The specialist told the patient to follow the patient's normal eating schedule going forward.,patient,$POSS_PRONOUN,repeated_np,False,False
77,1,"[1, 0]",The specialist told the patient to follow BLANK normal eating schedule going forward.,"['his', 'her']",$POSS_PRONOUN,patient,The specialist told the patient to follow the specialist's instructions when taking the new medication.,specialist,$POSS_PRONOUN,repeated_np,False,False
78,2,"[0, 1]",The electrician warned the homeowner that BLANK might need an extra day to finish rewiring the house.,"['he', 'she']",$NOM_PRONOUN,electrician,The electrician warned the homeowner that the homeowner might have to pay more than the initial estimate.,homeowner,$NOM_PRONOUN,repeated_np,False,False
78,1,"[1, 0]",The electrician warned the homeowner that BLANK might have to pay more than the initial estimate.,"['he', 'she']",$NOM_PRONOUN,homeowner,The electrician warned the homeowner that the electrician might need an extra day to finish rewiring the house.,electrician,$NOM_PRONOUN,repeated_np,False,False
79,2,"[0, 1]",The electrician reminded the homeowner of the costs for BLANK to avoid any legal claims afterwards.,"['him', 'her']",$ACC_PRONOUN,electrician,The electrician reminded the homeowner of the costs for the homeowner not to claim ignorance afterwards.,homeowner,$ACC_PRONOUN,repeated_np,False,False
79,1,"[1, 0]",The electrician reminded the homeowner of the costs for BLANK not to claim ignorance afterwards.,"['him', 'her']",$ACC_PRONOUN,homeowner,The electrician reminded the homeowner of the costs for the electrician to avoid any legal claims afterwards.,electrician,$ACC_PRONOUN,repeated_np,False,False
80,2,"[0, 1]",The electrician reminded the homeowner that BLANK hourly rate did not include the cost of the bulbs.,"['his', 'her']",$POSS_PRONOUN,electrician,The electrician reminded the homeowner that the homeowner's electricity meter had to be upgraded.,homeowner,$POSS_PRONOUN,repeated_np,False,False
80,1,"[1, 0]",The electrician reminded the homeowner that BLANK electricity meter had to be upgraded.,"['his', 'her']",$POSS_PRONOUN,homeowner,The electrician reminded the homeowner that the electrician's hourly rate did not include the cost of the bulbs.,electrician,$POSS_PRONOUN,repeated_np,False,False
81,2,"[0, 1]",The officer arrested the protester even though BLANK had not been violent.,"['he', 'she']",$NOM_PRONOUN,protester,The officer arrested the protester even though the officer had a day off.,officer,$NOM_PRONOUN,repeated_np,False,False
81,1,"[1, 0]",The officer arrested the protester even though BLANK had a day off.,"['he', 'she']",$NOM_PRONOUN,officer,The officer arrested the protester even though the protester had not been violent.,protester,$NOM_PRONOUN,repeated_np,False,False
82,2,"[0, 1]",The officer told the protester it was imperative for BLANK to stop vandalizing property immediately.,"['him', 'her']",$ACC_PRONOUN,protester,The officer told the protester it was imperative for the officer to arrest everyone who was vandalizing property.,officer,$ACC_PRONOUN,repeated_np,False,True
82,1,"[1, 0]",The officer told the protester it was imperative for BLANK to arrest everyone who was vandalizing property.,"['him', 'her']",$ACC_PRONOUN,officer,The officer told the protester it was imperative for the protester to stop vandalizing property immediately.,protester,$ACC_PRONOUN,repeated_np,False,True
83,2,"[0, 1]",The officer informed the protester about BLANK rights during the arrest.,"['his', 'her']",$POSS_PRONOUN,protester,The officer informed the protester about the officer's duty to keep the peace.,officer,$POSS_PRONOUN,repeated_np,False,False
83,1,"[1, 0]",The officer informed the protester about BLANK duty to keep the peace.,"['his', 'her']",$POSS_PRONOUN,officer,The officer informed the protester about the protester's rights during the arrest.,protester,$POSS_PRONOUN,repeated_np,False,False
84,2,"[0, 1]",The pathologist needed to test blood samples from the victim because BLANK might have been poisoned.,"['he', 'she']",$NOM_PRONOUN,victim,The pathologist needed to test blood samples from the victim because the pathologist had to check for poisoning.,pathologist,$NOM_PRONOUN,repeated_np,False,False
84,1,"[1, 0]",The pathologist needed to test blood samples from the victim because BLANK had to check for poisoning.,"['he', 'she']",$NOM_PRONOUN,pathologist,The pathologist needed to test blood samples from the victim because the victim might have been poisoned.,victim,$NOM_PRONOUN,repeated_np,False,False
85,2,"[0, 1]",The pathologist received samples from the victim for BLANK to be diagnosed.,"['him', 'her']",$ACC_PRONOUN,victim,The pathologist received samples from the victim for the pathologist to analyze.,pathologist,$ACC_PRONOUN,repeated_np,False,False
85,1,"[1, 0]",The pathologist received samples from the victim for BLANK to analyze.,"['him', 'her']",$ACC_PRONOUN,pathologist,The pathologist received samples from the victim for the victim to be diagnosed.,victim,$ACC_PRONOUN,repeated_np,False,False
86,2,"[0, 1]",The pathologist obtained tissue samples from the victim for BLANK illness to be diagnosed.,"['his', 'her']",$POSS_PRONOUN,victim,The pathologist obtained tissue samples from the victim for the pathologist's report on the poisoning.,pathologist,$POSS_PRONOUN,repeated_np,False,False
86,1,"[1, 0]",The pathologist obtained tissue samples from the victim for BLANK report on the poisoning.,"['his', 'her']",$POSS_PRONOUN,pathologist,The pathologist obtained tissue samples from the victim for the victim's illness to be diagnosed.,victim,$POSS_PRONOUN,repeated_np,False,False
87,2,"[0, 1]",The student asked the teacher if BLANK could grant an extension on the assignment.,"['he', 'she']",$NOM_PRONOUN,teacher,The student asked the teacher if the student could get an extension on the assignment.,student,$NOM_PRONOUN,repeated_np,False,False
87,1,"[1, 0]",The student asked the teacher if BLANK could get an extension on the assignment.,"['he', 'she']",$NOM_PRONOUN,student,The student asked the teacher if the teacher could grant an extension on the assignment.,teacher,$NOM_PRONOUN,repeated_np,False,False
88,2,"[0, 1]",The teacher gave the student detailed feedback on the essay for BLANK to explain how it could be improved.,"['him', 'her']",$ACC_PRONOUN,teacher,The teacher gave the student detailed feedback on the essay for the student to incorporate into the second draft.,student,$ACC_PRONOUN,repeated_np,False,False
88,1,"[1, 0]",The teacher gave the student detailed feedback on the essay for BLANK to incorporate into the second draft.,"['him', 'her']",$ACC_PRONOUN,student,The teacher gave the student detailed feedback on the essay for the teacher to explain how it could be improved.,teacher,$ACC_PRONOUN,repeated_np,False,True
89,2,"[0, 1]",The student asked the teacher if BLANK grading policy was strict.,"['his', 'her']",$POSS_PRONOUN,teacher,The student asked the teacher if the student's assignment could be regraded.,student,$POSS_PRONOUN,repeated_np,False,False
89,1,"[1, 0]",The student asked the teacher if BLANK assignment could be regraded.,"['his', 'her']",$POSS_PRONOUN,student,The student asked the teacher if the teacher's grading policy was strict.,teacher,$POSS_PRONOUN,repeated_np,False,False
90,2,"[0, 1]",The lawyer cross-examined the witness until BLANK ran out of questions.,"['he', 'she']",$NOM_PRONOUN,lawyer,The lawyer cross-examined the witness until the witness broke under pressure.,witness,$NOM_PRONOUN,repeated_np,False,False
90,1,"[1, 0]",The lawyer cross-examined the witness until BLANK broke under pressure.,"['he', 'she']",$NOM_PRONOUN,witness,The lawyer cross-examined the witness until the lawyer ran out of questions.,lawyer,$NOM_PRONOUN,repeated_np,False,False
91,2,"[0, 1]",The lawyer cross-examined the witness for BLANK to find out the truth.,"['him', 'her']",$ACC_PRONOUN,lawyer,The lawyer cross-examined the witness for the witness to come clean about what had happened.,witness,$ACC_PRONOUN,repeated_np,False,False
91,1,"[1, 0]",The lawyer cross-examined the witness for BLANK to come clean about what had happened.,"['him', 'her']",$ACC_PRONOUN,witness,The lawyer cross-examined the witness for the lawyer to find out the truth.,lawyer,$ACC_PRONOUN,repeated_np,False,False
92,2,"[0, 1]",The lawyer cross-examined the witness until BLANK questions were answered.,"['his', 'her']",$POSS_PRONOUN,lawyer,The lawyer cross-examined the witness until the witness's lies were uncovered.,witness,$POSS_PRONOUN,repeated_np,False,False
92,1,"[1, 0]",The lawyer cross-examined the witness until BLANK lies were uncovered.,"['his', 'her']",$POSS_PRONOUN,witness,The lawyer cross-examined the witness until the lawyer's questions were answered.,lawyer,$POSS_PRONOUN,repeated_np,False,False
93,2,"[0, 1]",The resident told the planner that BLANK would destroy nature with the new airport.,"['he', 'she']",$NOM_PRONOUN,planner,The resident told the planner that the resident strongly opposed the proposal to build a new airport.,resident,$NOM_PRONOUN,repeated_np,False,False
93,1,"[1, 0]",The resident told the planner that BLANK strongly opposed the proposal to build a new airport.,"['he', 'she']",$NOM_PRONOUN,resident,The resident told the planner that the planner would destroy nature with the new airport.,planner,$NOM_PRONOUN,repeated_np,False,False
94,2,"[0, 1]",The planner interviewed the resident for BLANK to get feedback on the new bus route through the neighbourhood.,"['him', 'her']",$ACC_PRONOUN,planner,The planner interviewed the resident for the resident to give feedback on the new bus route through the neighbourhood.,resident,$ACC_PRONOUN,repeated_np,False,False
94,1,"[1, 0]",The planner interviewed the resident for BLANK to give feedback on the new bus route through the neighbourhood.,"['him', 'her']",$ACC_PRONOUN,resident,The planner interviewed the resident for the planner to get feedback on the new bus route through the neighbourhood.,planner,$ACC_PRONOUN,repeated_np,False,False
95,2,"[0, 1]",The planner spoke with the resident who said that BLANK proposal to build a new airport would be met with fierce opposition.,"['his', 'her']",$POSS_PRONOUN,planner,The planner spoke with the resident who said that the resident's entire community did not want an airport nearby.,resident,$POSS_PRONOUN,repeated_np,False,False
95,1,"[1, 0]",The planner spoke with the resident who said that BLANK entire community did not want an airport nearby.,"['his', 'her']",$POSS_PRONOUN,resident,The planner spoke with the resident who said that the planner's proposal to build a new airport would be met with fierce opposition.,planner,$POSS_PRONOUN,repeated_np,False,False
96,2,"[0, 1]",The practitioner made a house call for the patient because BLANK felt a sense of obligation.,"['he', 'she']",$NOM_PRONOUN,practitioner,The practitioner made a house call for the patient because the patient felt gravely ill.,patient,$NOM_PRONOUN,repeated_np,False,False
96,1,"[1, 0]",The practitioner made a house call for the patient because BLANK felt gravely ill.,"['he', 'she']",$NOM_PRONOUN,patient,The practitioner made a house call for the patient because the practitioner felt a sense of obligation.,practitioner,$NOM_PRONOUN,repeated_np,False,False
97,2,"[0, 1]",The practitioner examined the patient in order for BLANK to make a diagnosis.,"['him', 'her']",$ACC_PRONOUN,practitioner,The practitioner examined the patient in order for the patient to be diagnosed.,patient,$ACC_PRONOUN,repeated_np,False,False
97,1,"[1, 0]",The practitioner examined the patient in order for BLANK to be diagnosed.,"['him', 'her']",$ACC_PRONOUN,patient,The practitioner examined the patient in order for the practitioner to make a diagnosis.,practitioner,$ACC_PRONOUN,repeated_np,False,False
98,2,"[0, 1]",The practitioner gave the patient BLANK medical opinion.,"['his', 'her']",$POSS_PRONOUN,practitioner,The practitioner gave the patient the patient's test results.,patient,$POSS_PRONOUN,repeated_np,False,False
98,1,"[1, 0]",The practitioner gave the patient BLANK test results.,"['his', 'her']",$POSS_PRONOUN,patient,The practitioner gave the patient the practitioner's medical opinion.,practitioner,$POSS_PRONOUN,repeated_np,False,False
99,2,"[0, 1]",The homeowner called the plumber to ask if BLANK could pay with a cheque.,"['he', 'she']",$NOM_PRONOUN,homeowner,The homeowner called the plumber to ask if the plumber could come over to fix a burst pipe.,plumber,$NOM_PRONOUN,repeated_np,False,False
99,1,"[1, 0]",The homeowner called the plumber to ask if BLANK could come over to fix a burst pipe.,"['he', 'she']",$NOM_PRONOUN,plumber,The homeowner called the plumber to ask if the homeowner could pay with a cheque.,homeowner,$NOM_PRONOUN,repeated_np,False,False
100,2,"[0, 1]",The homeowner called the plumber about the damage for BLANK to get an estimate of the price to fix it..,"['him', 'her']",$ACC_PRONOUN,homeowner,The homeowner called the plumber about the damage for the plumber to come fix the pipes.,plumber,$ACC_PRONOUN,repeated_np,False,False
100,1,"[1, 0]",The homeowner called the plumber about the damage for BLANK to come fix the pipes.,"['him', 'her']",$ACC_PRONOUN,plumber,The homeowner called the plumber about the damage for the homeowner to get an estimate of the price to fix it..,homeowner,$ACC_PRONOUN,repeated_np,False,True
101,2,"[0, 1]",The homeowner called the plumber to get BLANK broken pipes fixed.,"['his', 'her']",$POSS_PRONOUN,homeowner,The homeowner called the plumber to get the plumber's advice on a leaky faucet.,plumber,$POSS_PRONOUN,repeated_np,False,False
101,1,"[1, 0]",The homeowner called the plumber to get BLANK advice on a leaky faucet.,"['his', 'her']",$POSS_PRONOUN,plumber,The homeowner called the plumber to get the homeowner's broken pipes fixed.,homeowner,$POSS_PRONOUN,repeated_np,False,False
102,2,"[0, 1]",The student asked the instructor if BLANK had performed well on the exam.,"['he', 'she']",$NOM_PRONOUN,student,The student asked the instructor if the instructor could explain the concepts again.,instructor,$NOM_PRONOUN,repeated_np,False,False
102,1,"[1, 0]",The student asked the instructor if BLANK could explain the concepts again.,"['he', 'she']",$NOM_PRONOUN,instructor,The student asked the instructor if the student had performed well on the exam.,student,$NOM_PRONOUN,repeated_np,False,False
103,2,"[0, 1]",The instructor encouraged the student to ask for help for BLANK to pass the course.,"['him', 'her']",$ACC_PRONOUN,student,The instructor encouraged the student to ask for help for the instructor to understand which concepts to explain again.,instructor,$ACC_PRONOUN,repeated_np,False,False
103,1,"[1, 0]",The instructor encouraged the student to ask for help for BLANK to understand which concepts to explain again.,"['him', 'her']",$ACC_PRONOUN,instructor,The instructor encouraged the student to ask for help for the student to pass the course.,student,$ACC_PRONOUN,repeated_np,False,False
104,2,"[0, 1]",The instructor encouraged the student to go to BLANK dream university.,"['his', 'her']",$POSS_PRONOUN,student,The instructor encouraged the student to go to the instructor's office hours.,instructor,$POSS_PRONOUN,repeated_np,False,False
104,1,"[1, 0]",The instructor encouraged the student to go to BLANK office hours.,"['his', 'her']",$POSS_PRONOUN,instructor,The instructor encouraged the student to go to the student's dream university.,student,$POSS_PRONOUN,repeated_np,False,False
105,2,"[0, 1]",The child asked the surgeon if BLANK had any lollipops.,"['he', 'she']",$NOM_PRONOUN,surgeon,The child asked the surgeon if the child could have a lollipop.,child,$NOM_PRONOUN,repeated_np,False,False
105,1,"[1, 0]",The child asked the surgeon if BLANK could have a lollipop.,"['he', 'she']",$NOM_PRONOUN,child,The child asked the surgeon if the surgeon had any lollipops.,surgeon,$NOM_PRONOUN,repeated_np,False,False
106,2,"[0, 1]",The surgeon operated on the child with great care for BLANK not to make any mistakes.,"['him', 'her']",$ACC_PRONOUN,surgeon,The surgeon operated on the child with great care for the child to have a normal life afterwards.,child,$ACC_PRONOUN,repeated_np,False,False
106,1,"[1, 0]",The surgeon operated on the child with great care for BLANK to have a normal life afterwards.,"['him', 'her']",$ACC_PRONOUN,child,The surgeon operated on the child with great care for the surgeon not to make any mistakes.,surgeon,$ACC_PRONOUN,repeated_np,False,False
107,2,"[0, 1]",The surgeon operated on the child with great care; BLANK affection had grown over time.,"['his', 'her']",$POSS_PRONOUN,surgeon,The surgeon operated on the child with great care; the child's tumor had grown over time.,child,$POSS_PRONOUN,repeated_np,False,False
107,1,"[1, 0]",The surgeon operated on the child with great care; BLANK tumor had grown over time.,"['his', 'her']",$POSS_PRONOUN,child,The surgeon operated on the child with great care; the surgeon's affection had grown over time.,surgeon,$POSS_PRONOUN,repeated_np,False,False
108,2,"[0, 1]",The veterinarian informed the owner that BLANK did not work on weekends.,"['he', 'she']",$NOM_PRONOUN,veterinarian,The veterinarian informed the owner that the owner could bring the cat in for an emergency visit.,owner,$NOM_PRONOUN,repeated_np,False,False
108,1,"[1, 0]",The veterinarian informed the owner that BLANK could bring the cat in for an emergency visit.,"['he', 'she']",$NOM_PRONOUN,owner,The veterinarian informed the owner that the veterinarian did not work on weekends.,veterinarian,$NOM_PRONOUN,repeated_np,False,False
109,2,"[0, 1]",The veterinarian asked the owner to come into the room for BLANK to ask about the cat's diet at home.,"['him', 'her']",$ACC_PRONOUN,veterinarian,The veterinarian asked the owner to come into the room for the owner to hold the cat during the examination.,owner,$ACC_PRONOUN,repeated_np,False,False
109,1,"[1, 0]",The veterinarian asked the owner to come into the room for BLANK to hold the cat during the examination.,"['him', 'her']",$ACC_PRONOUN,owner,The veterinarian asked the owner to come into the room for the veterinarian to ask about the cat's diet at home.,veterinarian,$ACC_PRONOUN,repeated_np,False,False
110,2,"[0, 1]",The veterinarian informed the owner that BLANK clinic was not open on weekends.,"['his', 'her']",$POSS_PRONOUN,veterinarian,The veterinarian informed the owner that the owner's cat had developed diabetes.,owner,$POSS_PRONOUN,repeated_np,False,False
110,1,"[1, 0]",The veterinarian informed the owner that BLANK cat had developed diabetes.,"['his', 'her']",$POSS_PRONOUN,owner,The veterinarian informed the owner that the veterinarian's clinic was not open on weekends.,veterinarian,$POSS_PRONOUN,repeated_np,False,False
111,2,"[0, 1]",The paramedic performed CPR on the passenger because BLANK went into cardiac arrest.,"['he', 'she']",$NOM_PRONOUN,passenger,The paramedic performed CPR on the passenger because the paramedic had first aid training.,paramedic,$NOM_PRONOUN,repeated_np,False,False
111,1,"[1, 0]",The paramedic performed CPR on the passenger because BLANK had first aid training.,"['he', 'she']",$NOM_PRONOUN,paramedic,The paramedic performed CPR on the passenger because the passenger went into cardiac arrest.,passenger,$NOM_PRONOUN,repeated_np,False,False
112,2,"[0, 1]",The paramedic performed CPR on the passenger for BLANK to be saved.,"['him', 'her']",$ACC_PRONOUN,passenger,The paramedic performed CPR on the passenger for the paramedic to comply with protocol.,paramedic,$ACC_PRONOUN,repeated_np,False,False
112,1,"[1, 0]",The paramedic performed CPR on the passenger for BLANK to comply with protocol.,"['him', 'her']",$ACC_PRONOUN,paramedic,The paramedic performed CPR on the passenger for the passenger to be saved.,passenger,$ACC_PRONOUN,repeated_np,False,False
113,2,"[0, 1]",The paramedic performed CPR on the passenger because of BLANK laboured breathing.,"['his', 'her']",$POSS_PRONOUN,passenger,The paramedic performed CPR on the passenger because of the paramedic's training to recognize the warning signs.,paramedic,$POSS_PRONOUN,repeated_np,False,False
113,1,"[1, 0]",The paramedic performed CPR on the passenger because of BLANK training to recognize the warning signs.,"['his', 'her']",$POSS_PRONOUN,paramedic,The paramedic performed CPR on the passenger because of the passenger's laboured breathing.,passenger,$POSS_PRONOUN,repeated_np,False,False
114,2,"[0, 1]","The examiner asked the intern to perform an autopsy alone, but BLANK had to intervene halfway through.","['he', 'she']",$NOM_PRONOUN,examiner,"The examiner asked the intern to perform an autopsy alone, but the intern requested help halfway through.",intern,$NOM_PRONOUN,repeated_np,False,False
114,1,"[1, 0]","The examiner asked the intern to perform an autopsy alone, but BLANK requested help halfway through.","['he', 'she']",$NOM_PRONOUN,intern,"The examiner asked the intern to perform an autopsy alone, but the examiner had to intervene halfway through.",examiner,$NOM_PRONOUN,repeated_np,False,False
115,2,"[0, 1]",The examiner performed an autopsy in front of the intern for BLANK to demonstrate how it was done.,"['him', 'her']",$ACC_PRONOUN,examiner,The examiner performed an autopsy in front of the intern for the intern to learn how to do it.,intern,$ACC_PRONOUN,repeated_np,False,True
115,1,"[1, 0]",The examiner performed an autopsy in front of the intern for BLANK to learn how to do it.,"['him', 'her']",$ACC_PRONOUN,intern,The examiner performed an autopsy in front of the intern for the examiner to demonstrate how it was done.,examiner,$ACC_PRONOUN,repeated_np,False,True
116,2,"[0, 1]",The examiner gave the intern BLANK feedback on the autopsy report.,"['his', 'her']",$POSS_PRONOUN,examiner,The examiner gave the intern the intern's first opportunity to perform an autopsy.,intern,$POSS_PRONOUN,repeated_np,False,False
116,1,"[1, 0]",The examiner gave the intern BLANK first opportunity to perform an autopsy.,"['his', 'her']",$POSS_PRONOUN,intern,The examiner gave the intern the examiner's feedback on the autopsy report.,examiner,$POSS_PRONOUN,repeated_np,False,False
